1,120.000000
2,26.000000
3,34.000000
4,52.000000
5,80.000000
6,122.000000
7,182.000000
8,292.000000
9,422.000000
10,740.000000
11,362.000000
12,568.000000
13,926.000000
14,1472.000000
15,2374.000000
16,3862.000000
17,6314.000000
18,10218.000000
19,16324.000000
20,29958.000000
21,47752.000000
22,70224.000000
23,122220.000000
24,183948.000000
25,309888.000000
26,502684.000000
27,796890.000000
28,1327814.000000
29,2117336.000000
